time,Im,Wm,ARR1,ARR2,a1_upper,a1_lower,a2_upper,a2_lower,activation_arr1,activation_arr2,Fault_type
499.9,9.38686878140511,120.652674358722,0.0330110127319492,-0.00149037033868908,1.13884411202376,-1.13884411202376,0.0611213796600868,-0.0611213796600868,0,0,"Rm"
500,9.68949992993154,124.542497287353,0.0421805828838168,0.0101668174690878,1.13847476562982,-1.13847476562982,0.0610641406836087,-0.0610641406836087,0,0,"Rm"
500.1,9.5672662491347,122.971385468462,0.030029023967703,-0.00937908183515508,1.139001598528,-1.139001598528,0.0611643426817306,-0.0611643426817306,0,0,"Rm"
500.2,9.28409369180165,119.33167054937,0.0328671662418999,-0.00144697195968638,1.13884784218005,-1.13884784218005,0.0611267906263901,-0.0611267906263901,0,0,"Rm"
500.3,9.83580352944737,126.422988105,0.0475474556728573,0.016782226923189,1.13826048208948,-1.13826048208948,0.061036146465523,-0.061036146465523,0,0,"Rm"
500.4,9.63569925533609,123.850978589968,0.0246619810965934,-0.0188375337944425,1.1392418164698,-1.1392418164698,0.0612173901793257,-0.0612173901793257,0,0,"Rm"
500.5,9.78958262764132,125.828894851538,0.0278854651030696,-0.00582640664054446,1.13903068348326,-1.13903068348326,0.0611549359779886,-0.0611549359779886,0,0,"Rm"
500.6,9.2811500751902,119.293835225928,0.0172987921977586,-0.0156854087456258,1.13942427864031,-1.13942427864031,0.0612074527489856,-0.0612074527489856,0,0,"Rm"
500.7,9.32757867735963,119.890598124071,0.0383618810183414,0.0171407435956519,1.13852069795866,-1.13852069795866,0.0610440056682551,-0.0610440056682551,0,0,"Rm"
500.8,9.63831463935689,123.884595026282,0.042784458845998,0.0140282688232903,1.13842222470606,-1.13842222470606,0.061060023978248,-0.061060023978248,0,0,"Rm"
500.9,9.80518469176903,126.029433583501,0.0317478673039208,-0.00606716608862547,1.13892208709337,-1.13892208709337,0.0611626390991002,-0.0611626390991002,0,0,"Rm"
501,9.82923771532421,126.338595422867,0.020369886580504,-0.0167600499367809,1.13934598612204,-1.13934598612204,0.0612194079831692,-0.0612194079831692,0,0,"Rm"
501.1,9.38587473737191,120.639897566606,0.0123685357522062,-0.0181861917434623,1.13958851000584,-1.13958851000584,0.0612301203563241,-0.0612301203563241,0,0,"Rm"
501.2,9.44440204351681,121.392169295746,0.0289235885747179,0.0104716565081905,1.13885225829762,-1.13885225829762,0.0610880951590004,-0.0610880951590004,0,0,"Rm"
501.3,9.75969131514058,125.444691463029,0.0300090225636949,0.0066293899839233,1.13885616630422,-1.13885616630422,0.0611084655875952,-0.0611084655875952,0,0,"Rm"
501.4,9.4544177959644,121.520905229597,0.0157448498434323,-0.0137050028593253,1.13945079053711,-1.13945079053711,0.0612130119805274,-0.0612130119805274,0,0,"Rm"
501.5,9.58922388930593,123.253614619732,0.0266760212433981,0.00603556167578164,1.13895718862433,-1.13895718862433,0.0611158666082977,-0.0611158666082977,0,0,"Rm"
501.6,9.41783847890746,121.050738603014,0.0218762447266875,-0.0026821925147453,1.13917437936601,-1.13917437936601,0.0611614374767218,-0.0611614374767218,0,0,"Rm"
501.7,9.70475320369157,124.738552895962,0.0300383448261645,0.00836381313258913,1.13883950636164,-1.13883950636164,0.06110741154165,-0.06110741154165,0,0,"Rm"
501.8,9.35622692006102,120.258823906075,0.0179964300511601,-0.0101575702754308,1.13935385011202,-1.13935385011202,0.061202573883558,-0.061202573883558,0,0,"Rm"
501.9,9.69307592555173,124.588460797137,0.0326799820010795,0.0123400502362031,1.13872746633519,-1.13872746633519,0.0610910709117337,-0.0610910709117337,0,0,"Rm"
502,9.53242930931771,122.523614219787,0.0195515631820384,-0.00942304203625894,1.13930254221059,-1.13930254221059,0.061202321072551,-0.061202321072551,0,0,"Rm"
502.1,9.30614504149394,119.615104181559,0.0244277178083243,0.0009810605438007,1.13906778021973,-1.13906778021973,0.0611522010155439,-0.0611522010155439,0,0,"Rm"
502.2,9.2044696132192,118.30823469999,0.0370152904127156,0.0155325830266074,1.13857399153047,-1.13857399153047,0.0610800014122023,-0.0610800014122023,0,0,"Rm"
502.3,9.81494570988141,126.154895328748,0.0487556986692284,0.0219608122840772,1.13817859206074,-1.13817859206074,0.0610476743236076,-0.0610476743236076,0,0,"Rm"
502.4,9.51620335511199,122.315056412649,0.0247900867095944,-0.017477617295774,1.13922573812302,-1.13922573812302,0.0612478041655283,-0.0612478041655283,0,0,"Rm"
502.5,8.98908149115814,115.539776595702,0.0338642275453896,0.00186998506591703,1.13878898862547,-1.13878898862547,0.0611529964135673,-0.0611529964135673,0,0,"Rm"
502.6,9.48796292069453,121.95207233171,0.0629962425374824,0.0357707251912109,1.13764415195116,-1.13764415195116,0.0609823677524381,-0.0609823677524381,0,0,"Rm"
502.7,9.61459399299104,123.579705346006,0.0505898923930561,0.00341166256759692,1.13829515597304,-1.13829515597304,0.0611451798981738,-0.0611451798981738,0,0,"Rm"
502.8,9.45752517788797,121.560845485295,0.0451995155111405,-0.00476147802697023,1.13852432064106,-1.13852432064106,0.06118819564855,-0.06118819564855,0,0,"Rm"
502.9,9.79838735349488,125.942065041296,0.051779537897967,0.00537808663555546,1.13824309620614,-1.13824309620614,0.0611389370795451,-0.0611389370795451,0,0,"Rm"
503,9.60467334902548,123.452191874402,0.0356588533595674,-0.0165929654602692,1.13890590105671,-1.13890590105671,0.0612518795829485,-0.0612518795829485,0,0,"Rm"
503.1,9.32738144064525,119.888062972294,0.0394504823018904,-0.00400949908610765,1.13868237140405,-1.13868237140405,0.0611913430426119,-0.0611913430426119,0,0,"Rm"
503.2,9.38543199012094,120.634206782902,0.0527922044934062,0.0138598423149948,1.13813668983086,-1.13813668983086,0.0611027339084262,-0.0611027339084262,0,0,"Rm"
503.3,9.63540583203579,123.8472071187,0.0552866445188779,0.0100231937426377,1.13810012948152,-1.13810012948152,0.061122703557819,-0.061122703557819,0,0,"Rm"
503.4,9.39704746196881,120.783504464058,0.0459219942718622,-0.0061339363769979,1.13851611323073,-1.13851611323073,0.0612056475715165,-0.0612056475715165,0,0,"Rm"
